response_id,submission_timestamp,completion_time_minutes,survey_version,device_type,Q1_industry_sector,Q2_annual_revenue,Q3_number_employees,Q4_geographic_location,Q5_energy_consumption_mwh,Q6_currently_using_h2,Q7_current_h2_source,Q8_annual_h2_consumption_tonnes,Q9_challenge_cost,Q9_challenge_supply,Q9_challenge_certification,Q9_challenge_logistics,Q9_challenge_safety,Q9_challenge_carbon,Q10_influence_uae_net_zero,Q10_influence_uae_hydrogen_strategy,Q10_influence_customer_requirements,Q10_influence_esg_standards,Q10_influence_eu_cbam,Q10_influence_investor_pressure,Q10_influence_board_mandate,Q10_influence_competitive_pressure,Q10_influence_government_incentives,Q10_influence_carbon_credits,Q11_cert_iso_14001,Q11_cert_iso_50001,Q11_cert_uae_ministry,Q11_cert_adnoc_hse,Q11_cert_international_cert,Q11_cert_blockchain_verified,Q11_cert_customer_specific,Q11_cert_carbon_neutral,Q11_cert_green_h2_cert,Q11_cert_none_required,Q12_stakeholder_ceo_csuite,Q12_stakeholder_procurement,Q12_stakeholder_sustainability_officer,Q12_stakeholder_operations,Q12_stakeholder_finance_cfo,Q12_stakeholder_board_directors,Q12_stakeholder_government_relations,Q12_stakeholder_environmental_team,Q12_stakeholder_supply_chain,Q12_stakeholder_external_consultants,Q13_transition_timeline,Q14_sustainability_budget_usd,Q15_h2_budget_percentage,Q16_roi_timeline,Q18_pricing_model,Q17_feature_real_time_pricing,Q17_feature_blockchain_cert,Q17_feature_carbon_tracking,Q17_feature_compliance_reporting,Q17_feature_supply_demand_matching,Q17_feature_logistics_optimization,Q17_feature_safety_monitoring,Q17_feature_predictive_analytics,Q17_feature_erp_integration,Q17_feature_mobile_app,Q17_feature_support_24_7,Q17_feature_insurance_coverage,Q19_integration_sap,Q19_integration_oracle,Q19_integration_microsoft_dynamics,Q19_integration_custom_erp,Q19_integration_iot_sensors,Q19_integration_scada,Q19_integration_banking,Q19_integration_government_portals,Q19_integration_no_integration,Q20_monthly_budget_usd,Q21_platform_fee_percentage,Q22_carbon_value_usd_per_tonne,Q23_likelihood_to_use,Q24_would_recommend,Q25_decision_timeline,Q26_main_concerns,Q27_additional_features,Q28_follow_up,Q28_contact_name,Q28_contact_email,Q28_contact_phone,Q28_contact_company,Q28_contact_title,company_profile_segment
RESP_00484,2025-10-30 02:09:37,17.9,1.0,Desktop,manufacturing,3,3,Other GCC,1103.0,0,not_applicable,0.0,5,3,3,4,4,4,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,2,253000.0,10.5,3,freemium,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,21000.0,3.6,78.0,0,0,medium,Data security and privacy,Mobile app for field operations,no,,,,,,growing_company
RESP_00485,2025-10-29 19:23:37,10.6,1.0,Desktop,power,2,2,Abu Dhabi,128.0,0,not_applicable,0.0,5,2,4,5,3,4,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,3,20400.0,5.1,2,pay_per_use,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1610.0,4.7,57.0,-1,-1,none,Regulatory compliance complexity,Automated reporting dashboards,no,,,,,,small_innovative
RESP_00486,2025-10-22 10:26:37,15.4,1.0,Desktop,logistics,1,2,Dubai,134.0,0,not_applicable,0.0,5,3,2,4,4,5,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,2,19200.0,10.1,5,pay_per_use,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,930.0,3.4,60.0,-1,-2,none,Blockchain technology maturity,AI-powered demand forecasting,no,,,,,,small_innovative
RESP_00487,2025-10-23 17:46:37,13.1,1.0,Mobile,financial,1,2,Dubai,208.0,0,not_applicable,0.0,3,4,3,4,3,4,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,3,34400.0,3.9,3,monthly_subscription,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,500.0,4.1,45.0,-1,-1,none,Need more proof of ROI,Automated reporting dashboards,no,,,,,,small_innovative
RESP_00488,2025-10-26 07:29:37,10.1,1.0,Desktop,logistics,1,1,Other GCC,75.0,0,not_applicable,0.0,3,2,3,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,18400.0,9.5,4,monthly_subscription,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,510.0,2.3,66.0,-1,-1,none,Need more proof of ROI,Audit trail functionality,no,,,,,,small_innovative
RESP_00489,2025-10-23 08:20:37,9.1,1.0,Desktop,logistics,2,3,Dubai,424.0,0,not_applicable,0.0,3,4,3,4,4,5,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,44200.0,2.8,3,monthly_subscription,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,3710.0,2.2,21.0,0,0,long,Blockchain technology maturity,Integration with carbon credit markets,no,,,,,,growing_company
RESP_00490,2025-10-23 13:37:37,10.5,1.0,Desktop,steel,6,6,Dubai,24015.0,1,grey,193.6,2,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,1267700.0,33.3,3,transaction_fee,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,50000.0,0.6,57.0,2,1,short,Scalability for our operations,Mobile app for field operations,yes,Fatima Al-Rashid,fatima.alrashid@example.com,+971-53-933-5166,Mubadala,Sustainability Manager,large_industrial
RESP_00491,2025-11-01 20:17:37,14.9,1.0,Desktop,aluminum,5,6,Dubai,39540.0,1,grey,459.4,3,5,4,3,4,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,4,222500.0,24.4,1,annual_license,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,50000.0,2.0,53.0,2,1,medium,Safety protocols and compliance,Benchmarking against industry peers,yes,Omar Al-Mazrouei,omar.almazrouei@example.com,+971-50-521-2986,DP World,Supply Chain Director,large_industrial
RESP_00492,2025-10-22 10:59:37,12.3,1.0,Mobile,manufacturing,2,2,Abu Dhabi,465.0,0,not_applicable,0.0,3,3,4,4,3,5,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,3,53000.0,13.8,4,transaction_fee,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5140.0,2.6,44.0,-1,-2,long,Blockchain technology maturity,Mobile app for field operations,no,,,,,,growing_company
RESP_00493,2025-10-30 10:08:37,8.5,1.0,Mobile,refining,6,6,Abu Dhabi,50000.0,1,mixed,812.3,5,5,5,4,3,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,5,805200.0,48.1,2,annual_license,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,50000.0,0.8,117.0,2,2,short,Need more proof of ROI,Mobile app for field operations,yes,Hassan Al-Maktoum,hassan.almaktoum@example.com,+971-56-728-5694,Mubadala,Procurement Director,large_industrial
RESP_00494,2025-10-27 11:01:37,8.0,1.0,Desktop,manufacturing,3,2,Dubai,373.0,0,not_applicable,0.0,4,3,3,4,3,3,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,32600.0,6.8,2,pay_per_use,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7720.0,5.0,73.0,-1,-1,long,Cost-benefit ratio unclear,Multi-language support including Arabic,no,,,,,,growing_company
RESP_00495,2025-11-04 21:26:37,8.0,1.0,Desktop,financial,2,1,Abu Dhabi,155.0,0,not_applicable,0.0,3,2,4,4,4,5,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,3,37300.0,3.9,3,transaction_fee,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2120.0,4.2,31.0,-1,-1,long,Blockchain technology maturity,Integration with carbon credit markets,no,,,,,,small_innovative
RESP_00496,2025-10-21 11:15:37,12.2,1.0,Desktop,power,3,3,Saudi Arabia,2438.0,1,grey,18.8,5,3,3,5,3,4,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,6,44800.0,33.3,4,monthly_subscription,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,12600.0,2.3,67.0,2,1,short,Need more proof of ROI,API for custom integrations,yes,Hassan Al-Mazrouei,hassan.almazrouei@example.com,+971-59-633-8377,TAQA,Procurement Director,mid_market
RESP_00497,2025-11-05 08:25:37,18.1,1.0,Desktop,chemical,4,4,Dubai,3255.0,0,not_applicable,0.0,4,5,3,5,3,4,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,114300.0,14.6,4,monthly_subscription,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,36120.0,1.1,21.0,0,0,medium,Cost-benefit ratio unclear,AI-powered demand forecasting,no,,,,,,mid_market
RESP_00498,2025-11-04 19:34:37,11.0,1.0,Desktop,chemical,6,5,Dubai,37825.0,1,blue,336.2,3,4,5,3,5,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,6,754800.0,38.7,3,monthly_subscription,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,50000.0,1.0,102.0,2,1,short,Blockchain technology maturity,Benchmarking against industry peers,yes,Hassan Al-Rashid,hassan.alrashid@example.com,+971-50-889-7504,Emirates Steel,Sustainability Manager,large_industrial
RESP_00499,2025-11-06 04:59:37,8.4,1.0,Desktop,transport,3,4,Sharjah/Northern Emirates,3621.0,0,not_applicable,0.0,5,3,2,4,3,4,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,183900.0,11.6,3,transaction_fee,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,13870.0,1.4,23.0,0,0,long,Data security and privacy,Integration with carbon credit markets,no,,,,,,mid_market
RESP_00500,2025-11-02 23:53:37,12.7,1.0,Tablet,power,4,4,Sharjah/Northern Emirates,2717.0,1,mixed,22.8,4,5,2,3,3,5,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,4,177900.0,36.2,4,freemium,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,45260.0,2.5,63.0,2,2,short,Vendor lock-in concerns,Mobile app for field operations,yes,Fatima Al-Nahyan,fatima.alnahyan@example.com,+971-58-958-3795,ADNOC Group,Sustainability Manager,mid_market
RESP_00501,2025-10-13 16:11:37,12.3,1.0,Desktop,transport,3,4,Dubai,6180.0,0,not_applicable,0.0,5,4,3,5,4,4,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,55500.0,14.0,4,transaction_fee,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,8060.0,2.1,39.0,2,1,short,Regulatory compliance complexity,Customizable workflows,yes,Mariam Al-Falasi,mariam.alfalasi@example.com,+971-58-555-3213,EGA,Supply Chain Director,mid_market
RESP_00502,2025-10-20 08:00:37,14.1,1.0,Tablet,manufacturing,3,4,Dubai,7196.0,0,not_applicable,0.0,5,5,2,3,2,5,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,102800.0,13.7,2,freemium,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,21300.0,1.8,39.0,1,2,immediate,Scalability for our operations,Integration with carbon credit markets,yes,Aisha Al-Falasi,aisha.alfalasi@example.com,+971-55-593-9841,DEWA,Sustainability Manager,mid_market
RESP_00503,2025-10-29 18:24:37,15.6,1.0,Desktop,financial,2,1,Other GCC,137.0,1,mixed,1.5,3,4,4,3,4,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,5,82500.0,39.9,4,transaction_fee,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,3600.0,4.3,79.0,0,0,long,Integration complexity with existing systems,API for custom integrations,no,,,,,,small_innovative
RESP_00504,2025-10-25 03:18:37,11.9,1.0,Desktop,transport,3,3,Abu Dhabi,3228.0,1,not_applicable,16.7,5,4,2,4,4,4,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,4,83100.0,30.3,4,pay_per_use,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,20930.0,1.2,77.0,2,2,medium,Data security and privacy,Integration with carbon credit markets,yes,Mariam Al-Rashid,mariam.alrashid@example.com,+971-57-873-8816,Masdar,Sustainability Manager,mid_market
RESP_00505,2025-10-21 23:50:37,15.7,1.0,Desktop,transport,4,4,Abu Dhabi,3011.0,1,grey,89.9,4,5,3,4,4,4,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,6,147300.0,35.7,3,monthly_subscription,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,50000.0,2.2,37.0,2,1,short,Need more proof of ROI,Real-time alerts and notifications,yes,Khalid Al-Qassimi,khalid.alqassimi@example.com,+971-56-674-8161,TAQA,Procurement Director,mid_market
RESP_00506,2025-10-14 19:26:37,12.2,1.0,Desktop,transport,2,2,Saudi Arabia,400.0,1,grey,3.6,5,4,2,3,4,5,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,4,90000.0,35.8,4,transaction_fee,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8310.0,4.5,68.0,1,2,short,Blockchain technology maturity,Real-time alerts and notifications,yes,Aisha Al-Qassimi,aisha.alqassimi@example.com,+971-58-882-5454,Masdar,Supply Chain Director,growing_company
RESP_00507,2025-11-04 05:29:37,12.2,1.0,Desktop,power,4,4,Other GCC,5994.0,1,not_applicable,51.6,5,4,3,4,3,5,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,6,172400.0,42.9,5,transaction_fee,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,43970.0,2.3,21.0,2,2,short,Vendor lock-in concerns,API for custom integrations,yes,Mohammad Al-Ketbi,mohammad.alketbi@example.com,+971-59-563-5458,Mubadala,Procurement Director,mid_market
RESP_00508,2025-11-06 06:06:37,8.1,1.0,Desktop,power,3,4,Abu Dhabi,5555.0,1,grey,26.9,4,3,4,3,3,4,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,5,46500.0,42.5,2,monthly_subscription,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,18140.0,2.2,77.0,2,2,short,Cost-benefit ratio unclear,Automated reporting dashboards,yes,Mohammad Al-Falasi,mohammad.alfalasi@example.com,+971-54-228-8183,ADNOC Group,Procurement Director,mid_market
RESP_00509,2025-11-09 16:27:37,15.3,1.0,Desktop,transport,3,3,Sharjah/Northern Emirates,3827.0,1,grey,28.4,5,4,3,3,4,4,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,4,115500.0,49.5,3,freemium,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,25760.0,2.3,57.0,2,2,medium,Need more proof of ROI,API for custom integrations,yes,Omar Al-Ketbi,omar.alketbi@example.com,+971-55-574-1519,DP World,Sustainability Manager,mid_market
RESP_00510,2025-11-01 19:36:37,12.1,1.0,Desktop,transport,3,3,Saudi Arabia,1514.0,0,not_applicable,0.0,4,5,3,3,3,5,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,2,110800.0,11.0,3,monthly_subscription,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,15060.0,3.9,67.0,0,0,long,Need more proof of ROI,AI-powered demand forecasting,no,,,,,,growing_company
RESP_00511,2025-10-12 22:48:37,10.6,1.0,Mobile,chemical,3,4,Other GCC,4461.0,1,grey,50.4,5,2,3,5,2,3,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,6,58500.0,28.5,4,freemium,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,22610.0,2.5,48.0,2,1,immediate,Safety protocols and compliance,Customizable workflows,yes,Ahmed Al-Maktoum,ahmed.almaktoum@example.com,+971-53-494-8257,DEWA,Sustainability Manager,mid_market
RESP_00512,2025-10-18 04:07:37,11.4,1.0,Desktop,logistics,2,2,Sharjah/Northern Emirates,122.0,0,not_applicable,0.0,5,4,3,5,3,4,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,3,35400.0,5.1,2,transaction_fee,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1680.0,2.5,29.0,-2,-2,none,Safety protocols and compliance,Customizable workflows,no,,,,,,small_innovative
RESP_00513,2025-10-28 10:21:37,11.2,1.0,Desktop,chemical,4,3,Other GCC,1329.0,0,not_applicable,0.0,5,3,4,3,3,5,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,3,70400.0,7.5,5,freemium,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,20690.0,2.8,55.0,0,0,long,Need more proof of ROI,API for custom integrations,no,,,,,,mid_market
RESP_00514,2025-10-17 14:07:37,13.0,1.0,Desktop,chemical,4,3,Other GCC,3070.0,1,not_applicable,33.8,4,2,3,5,3,5,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,6,164900.0,44.5,2,freemium,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,44020.0,1.8,28.0,2,2,short,Safety protocols and compliance,Real-time alerts and notifications,yes,Hassan Al-Falasi,hassan.alfalasi@example.com,+971-53-469-1853,DEWA,Sustainability Manager,mid_market
RESP_00515,2025-10-31 07:30:37,9.1,1.0,Desktop,logistics,3,3,Abu Dhabi,1418.0,0,not_applicable,0.0,5,5,4,5,3,3,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,84300.0,14.2,4,freemium,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,11780.0,3.1,23.0,-1,-2,long,Regulatory compliance complexity,Multi-language support including Arabic,no,,,,,,growing_company
RESP_00516,2025-10-29 00:40:37,8.0,1.0,Desktop,chemical,2,2,Dubai,479.0,0,not_applicable,0.0,4,3,2,3,3,4,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,2,15800.0,4.9,5,transaction_fee,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3710.0,2.9,71.0,0,0,long,Regulatory compliance complexity,Customizable workflows,no,,,,,,growing_company
RESP_00517,2025-10-18 12:31:37,11.8,1.0,Tablet,financial,1,1,Sharjah/Northern Emirates,196.0,0,not_applicable,0.0,4,4,4,4,2,4,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,3,19200.0,0.7,4,pay_per_use,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,670.0,3.5,65.0,-1,-2,none,Cost-benefit ratio unclear,AI-powered demand forecasting,no,,,,,,small_innovative
RESP_00518,2025-11-04 16:35:37,11.2,1.0,Desktop,manufacturing,3,3,Abu Dhabi,2674.0,0,not_applicable,0.0,5,4,3,5,2,4,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,3,41500.0,12.9,3,pay_per_use,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,11230.0,1.8,38.0,1,1,immediate,Scalability for our operations,AI-powered demand forecasting,yes,Khalid Al-Rashid,khalid.alrashid@example.com,+971-50-464-3521,Emirates Steel,Procurement Director,mid_market
RESP_00519,2025-10-30 13:50:37,8.0,1.0,Mobile,logistics,3,2,Dubai,551.0,0,not_applicable,0.0,5,3,3,3,4,5,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,2,30100.0,14.3,5,transaction_fee,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,9370.0,2.0,33.0,-1,-1,none,Vendor lock-in concerns,Customizable workflows,no,,,,,,growing_company
RESP_00520,2025-10-18 01:39:37,16.9,1.0,Tablet,manufacturing,3,3,Abu Dhabi,2344.0,0,not_applicable,0.0,3,4,3,4,2,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,42400.0,5.5,4,transaction_fee,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,9290.0,2.0,60.0,0,0,long,Vendor lock-in concerns,Automated reporting dashboards,no,,,,,,mid_market
RESP_00521,2025-11-02 06:09:37,12.5,1.0,Tablet,steel,6,5,Dubai,30479.0,1,blue,230.0,5,4,5,3,4,5,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,5,389600.0,29.4,2,annual_license,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,50000.0,0.6,91.0,2,1,immediate,Need more proof of ROI,Audit trail functionality,yes,Mariam Al-Falasi,mariam.alfalasi@example.com,+971-58-813-9029,DEWA,Supply Chain Director,large_industrial
RESP_00522,2025-10-29 20:54:37,12.1,1.0,Desktop,transport,3,3,Dubai,4595.0,1,grey,21.6,3,5,3,3,2,4,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,6,87000.0,37.7,3,pay_per_use,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,24910.0,1.4,69.0,2,1,immediate,Blockchain technology maturity,Audit trail functionality,yes,Abdullah Al-Nahyan,abdullah.alnahyan@example.com,+971-51-643-3539,Mubadala,Operations Head,mid_market
RESP_00523,2025-10-29 17:40:37,12.5,1.0,Desktop,transport,3,2,Abu Dhabi,442.0,0,not_applicable,0.0,4,2,3,3,3,5,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,3,25000.0,13.1,5,pay_per_use,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,5020.0,4.1,21.0,0,0,long,Training requirements for staff,Real-time alerts and notifications,no,,,,,,growing_company
RESP_00524,2025-10-18 01:44:37,12.2,1.0,Mobile,transport,2,3,Other GCC,1064.0,1,not_applicable,15.2,5,5,3,4,3,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,5,69100.0,36.3,3,monthly_subscription,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,6070.0,4.9,71.0,2,1,medium,Training requirements for staff,Customizable workflows,yes,Khalid Al-Qassimi,khalid.alqassimi@example.com,+971-55-838-2037,TAQA,Procurement Director,growing_company
RESP_00525,2025-10-16 14:31:37,9.8,1.0,Desktop,logistics,1,1,Abu Dhabi,78.0,0,not_applicable,0.0,3,4,4,3,2,4,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,2,17100.0,12.7,4,transaction_fee,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,560.0,4.5,25.0,-2,-1,none,Vendor lock-in concerns,Real-time alerts and notifications,no,,,,,,small_innovative
RESP_00526,2025-10-20 21:33:37,9.1,1.0,Desktop,chemical,3,4,Dubai,3146.0,1,grey,14.7,4,5,2,3,3,3,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,6,31400.0,26.5,4,pay_per_use,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,15130.0,1.7,69.0,2,2,short,Scalability for our operations,AI-powered demand forecasting,yes,Mohammad Al-Rashid,mohammad.alrashid@example.com,+971-52-282-1512,DEWA,Sustainability Manager,mid_market
RESP_00527,2025-11-07 06:04:37,8.6,1.0,Mobile,chemical,5,6,Abu Dhabi,49017.0,1,blue,378.7,3,4,4,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,6,165800.0,40.0,3,transaction_fee,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,50000.0,2.0,114.0,2,1,medium,Safety protocols and compliance,Benchmarking against industry peers,yes,Aisha Al-Ketbi,aisha.alketbi@example.com,+971-58-738-5193,ADNOC Group,Operations Head,large_industrial
RESP_00528,2025-10-19 05:40:37,8.0,1.0,Desktop,manufacturing,2,3,Sharjah/Northern Emirates,698.0,0,not_applicable,0.0,4,3,3,4,2,4,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,3,40700.0,2.3,2,transaction_fee,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4030.0,2.8,21.0,-1,-2,none,Safety protocols and compliance,Customizable workflows,no,,,,,,growing_company
RESP_00529,2025-10-12 05:11:37,17.4,1.0,Desktop,power,4,4,Saudi Arabia,4238.0,0,not_applicable,0.0,5,3,4,4,3,5,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,2,185600.0,11.2,5,transaction_fee,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,34520.0,1.3,25.0,1,2,short,Regulatory compliance complexity,Integration with carbon credit markets,yes,Ahmed Al-Mazrouei,ahmed.almazrouei@example.com,+971-58-861-7814,DP World,Sustainability Manager,mid_market
